"Pantesan dpat review jelek, setelah instal aplikasi trus daftarin kendaraan bbrp masalah muncul. Ketika mau upload data trus plih gambar dan plih camera aplikasi close sendiri. Trus setelah data lengkap semuanya sampai tahap akhir plih daftar pengguna BBM subsidi muncul eror ""spertinya terjadi kesalahan,harap coba lagi dst"" Emang bkin emosi ðŸ˜‚ðŸ˜‚ðŸ˜‚"	1	negatif
Parah ih lemot	1	negatif
Parah Pertamina asuuuu!!!!!	1	negatif
Pas mau sign up, malah nomor sudah pernah dipakai orang lain :'(	2	negatif
Pas mau tukar poin stok habis	2	negatif
Pasti gara gara Jokowi nih.	1	negatif
Payah	2	negatif
payah 1490 cc ditolak	1	negatif
Payah susah masuk	1	negatif
Peayanan tepat bermanfaat	5	positif
Pelayanan bagus	5	positif
Pelayanan baik	5	positif
Pelayanan baik	5	positif
Pelayanan cepat mutu terjamin	4	positif
Pelayanan cukup cepat dan tertip.	4	positif
Pelayanan di SPBU baik	4	positif
Pelayanan memuaskan	5	positif
Pembodohan... Mempersulit diri... Ambyaar	1	negatif
Penanganan lambat	2	negatif
Pendaftaran gampang verifikasinya yg lama	4	positif
Pendaftaran ribet....	1	negatif
Pendaftaran untuk pembelian BBM bersubsidi menggunakan web bukan di aplikasi ini? Coba daftar ternyata tidak ready berulang2 gagal simpan. Telepon ke 135 bilang penngkatan kapasitas. Memangnya pas peluncuran kegiatan pendaftaran disangka hanya puluhan apa yang daftar? Mikir napa. Ditambah pada saat gagal simpan, data yang sudah semoat diinput akan terhapus. Isian ada 3 bagian dan masing2 bagian ada yang harus diisi dan upload dokumen (KTP, STNK,dll). MIKIR...ðŸ˜¡ðŸ‘Ž	1	negatif
Pengajuan subsidi.. data yang saya input sudah benar dan tidak ada yg kosong, saat klik update data. Ada warning bahwa nomor rangka kendaraan belum diinput. Wah bagaimana ini aplikasinya. Saya download mypertamina.. loh saat klik di subsidi tepat hanya muncul layar putihðŸ¤.	1	negatif
Pengalaman baru untuk saya	5	positif
Pengalaman di pom bensin... Ada orang tua gk paham aplikasi ini.. Pelayanan jadi lambat...Malah antrian membludak saya jadi khawatir.. Bukannya di SPBU gak boleh nyalakan handphone?... Mohon pak kalo kasih kebijakan jangan ngawur... Payah ...	2	negatif
Pengalaman sy baik	4	positif
Pengalihan isu :)	1	negatif
Penggunaan Maypertamina di masing2 spbu belum berjalan/belum efektif, tingkatkan pelayanan sehingga konsumen merasa nyaman pada proses penggunaannnya	4	positif
Pengisian data terlalu berbelit tidak praktis seperti aplikasi lainnya. Saat upload foto STNK dan foto kendaraan tidak bisa krn dianggap besar melebihi 2MB, pokok nya seperti sengaja dipersulit dari mulai mengisi identitas dan seterusnya. Pertamina pake developer nya cari yg murahan.. Parah..	1	negatif
Pengumpulan data masyarakat buat2024	1	negatif
Per 1 Juni suruh daftar My Pertamina, ini daftar aja menyulitkan, gimanaa seeeh	2	negatif
Perangkatnya disiapkan dulu baru bikin aplikasi	2	negatif
Perbaiki lagi notifikasi yang dikirim ke email.	4	positif
Perbanyak metode pembayaran non tunainya, terutama u/ ovo klo bs buat pembayaran pertalite juga donk.	4	positif
Perbanyak spbu yang dapat melakukan pembayaran melalui mypertamina	2	negatif
Percuma bensin malah naik terus rakyat sengsara	2	negatif
Percuma saya rasa ini aplikasi di munculin kalau di setiap SPBU nya masih belum siap buat nerapin aplikasi ini. setiap saya isi BBM lewat aplikasi mypertamina selalu Edisinya tidak ada, edisinya rusak, dan kalau pun ada malah tambah lama memproses transaksi nya, karena Petugas nya jarang yang paham penggunaan nya. Tolong dong yang berwenang atas program atau penggunaan aplikasi ini, kembangin lagi bukan hanya aplikasi nya tapi penerapan nya di SPBU harus lebih massive dan profesional lagi.	1	negatif
Perlu	4	positif
Perlu ditingkatkan	4	positif
Perlu perbaikan	2	negatif
Perlu perbaikan aplikasi. Setelah melakukan pembayaran, poinnya hilang. Tidak langsung masuk ke akun. Mohon diperbaiki. Sistem klaim poin tidak otomatis. Hal ini sangat merugikan. Apalagi jika kondisi SPBU sedang padat merayap dengan antrean yang mengular.	1	negatif
Perlu perbaikan sistem yang lebih baik lagi	2	negatif
Permudah daftar myPertamina	4	positif
Pertama kali bayar BBM di SPBU via My Pertamina, bukannya lancar tapi gagal total. Beberapa kali di coba tapi tetap gak berhasil. Alhasil, harus ganti metode lain, via QRIS Bank dan sukses. Saran, segera perbaiki aplikasinya untuk pembayaran cepat, lancar dan praktis.	1	negatif
Pertama kali pake.. dan membantu banget.. terimakasih my pertamina..	5	positif
Pertamax baru aja naik bro	1	negatif
Pertamina	4	positif
Pertamina adalah perusahaan besar. Tetapi aplikasinya sering bug, crash, error barcode. Tolong selektif dalam memilih pegawai yang berkualitas karena suatu perusahaan bagus dan kurang bagusnya bisa dilihat dalam fitur dan fungai aplikasinya. Disamping aplikasi yang sangat tidak memuaskan, harga pun naik. Justru shell menurunkan harganya hampir sama dengan pertamina. Selain kualitas, shell lebih unggul dalam keseluruhan.	1	negatif
Pertamina asssuuu naik terus BBM	1	negatif
Pertamina cukup mudahkan	5	positif
Pertamina harus mengedukasi masyarakat terlebih dahulu, sebelum melaksanakan programnya !	5	positif
Pertamina Jual aplikasi di play store! Bukan hanya jual BBM lagi!	2	negatif
Pertamina lebih dekat	5	positif
Pertamina luar biasa	5	positif
Pertamina luar biasa	5	positif
Pertamina makin di depan	5	positif
Pertamina makin sukses terus	5	positif
pertamina mantap,dapat menyalurkan bbm kesemua masarakat,pokoknya mantappppppppppppppppppppppppppppppppppppppppppppppppppplppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp	5	positif
pertamina mantapp dan suksses selalu	5	positif
Pertamina sangat bagus	5	positif
Pertamina semakin jaya..	5	positif
Pertamina terus bergerak mendistribusikan energi hingga dapat merata ke seluruh lapisan masyarakat dan ke pelosok negeri, Pertamina Jaya Jaya Jaya Pertamina Maju Terus Pertamina Semangat Terbarukan	5	positif
Pertamina terus tingkatkan pelayanan, utamakan kepuasan pelanggan	4	positif
Pertamina untuk untuk mensejahterakan bangsa Indonesia.	5	positif
PERTAMINAAAAA TERBAIIIIKKKKKKKK BANGEEET DI HATIKUUUU ðŸ˜ðŸ¤©ðŸ¤©ðŸ¤—	4	positif
Perubahan yang membawa kemajuan bagi semuanya.	5	positif
Petugas SPBU tidak pernah menawarkan apalagi sosialisasikan my Pertamina	2	negatif
Pom d daerah2 sering menjumpai gk bisa pakai my pertamina, alasan yg pakai lucu batterynya habis ðŸ¤£	2	negatif
Pombensinnya banyak siap melayani	4	positif
Praktis karna tidak ribet dengan uang tunai dan sangat membantu pemerintah untuk evaluasi dan pengawasan penggunaan BBM	4	positif
Praktis. Keren pisan	5	positif
Pret, aplikasi menyusahkan rakyat	1	negatif
Program Subsidi tepat sasaran	5	positif
Programnya bagus	4	positif
Puas	4	positif
Pusing saya daftar	1	negatif
qr code bgmn caranya ?	1	negatif
Ra jelas. Ga bisa Dipakai.	1	negatif
Regist mudah, banyak diskon, app wajib di HP	4	positif
Repot aja ni app	1	negatif
Repotin orang aja	2	negatif
Request sistem pembayaran bisa pakai Dana dong. Atau ga bisa debit tanpa harus connect ke Link Aja. Memori hp full om. Ini aja kepaksa download apknyaa	4	positif
Respons Lebih Di Tingkat,Kan.!. DaN, ApLikassi Lebih Di Sempurna,Kan.!.	5	positif
Ribed, server lemah.	2	negatif
Ribeett ,Uda lah pake cash ajaaa..lbh cpt n efisien	2	negatif
Ribet & buang2 waktu	1	negatif
Ribet . Merdeka atau mati!!!	1	negatif
Ribet amat isi bensin aja	1	negatif
Ribet amat mau belik minyak aja	1	negatif
Ribet amat,ditinggal keluar liat kode verifikasi pas balik lagi mau masukin eh malah kembali ke menu awal. Di pendaftran udah terdaftar dan udah muncul barcode,tapi pas mau di klaim nik dan nopol nya belum terdaftar. Payah aplikasi belum sempurna udah harus di gunakan wkwk	1	negatif
RIBET BANGET EMANG SEMUA ORANG PUNYA MOBIL KALO CUMAN SOPIR G PUNYA HP GIMANA?JANGAN TERLALU MEMAKSAKAN DONG	1	negatif
Ribet banget lu	2	negatif
Ribet Bgt, Tibang bayar pake duit ðŸ˜¡	1	negatif
Ribet bikin susah pengguna	1	negatif
ribet dah ribet	1	negatif
Ribet dan menyusahkan	1	negatif
Ribet dan menyusahkan masyarakat	1	negatif
Ribet di pendaftaran	2	negatif
Ribet isi bensin Seliter juga	1	negatif
Ribet isi data subsidi	1	negatif
ribet mempersulit	2	negatif
Ribet ruwet banyak aturan lol	1	negatif
RIBET RUWET JAMAN SEKARANG ASLI SEMUA MAHAL BIKIN RIBET	1	negatif
Ribet ruwet pakek aplikasi beli minyak	1	negatif
ribet sekali	1	negatif
Ribet susah bngt mau daptar juga,,AMPUUUUN PEMERINTAHHH	2	negatif
Ribet tinggal di Indonesia	2	negatif
Ribet, kasian orang yg sudh tua	1	negatif
Ribet, nyusahin doang aplikasinya	1	negatif
Ribet, udah susah dibikin susah	2	negatif
RIBET,RUWET,MUMET	1	negatif
Ribet.	2	negatif
ribet. klo meledak gmn	1	negatif
Ribet. Ngisi bensin aja ribet .	1	negatif
Ribett dah harus daftar link aja lagi !:)	2	negatif
Ribetttttt riwehhh ruwetttt	2	negatif
Riwayat poin sudah bnyak...1 bln gag login..ilang poine...telekkk	2	negatif
Rugi banyak. Cuma menang di gak antri doang. Coba adakan program referral berhadiah	2	negatif
Rumit. Aplikasi error terus	2	negatif
Ruwet rumit susah ribet	1	negatif
Saat BBM harus di isi namun tidak membawa uang tunai, tapi ingat ada aplikasi MyPertamina yang sudah ada, sehingga tidak kehabisan bahan bakar di jalan. Jadi bagi yang punya kendaraan wajib download MyPertamina, apalagi semua serba digital kita jarang membawa uang tunai yang cukup. Jadi aplikasi ini mempermudah dan tidak sulit di gunakan juga aman. Ini pengalaman saya. GBU	5	positif
Saat ini saya beri bintang 1 dulu, karena masih banyak kekurangan pada aplikasi. Terutama pada sistem pembayaran, kemudian barcode tidak muncul padahal sudah daftar dan di verifikasi. Dan menerapkan sistem seperti ini harus di sosialisasikan dulu ke daerahÂ² seluruh indonesia. Jangan asal terbit peraturan lalu dilaksanakan.	1	negatif
Saat mau log in subsidi tepat email pin yg di krim email tdk masuk, jadi tidk bs login	2	negatif
Saat scan qr sering terjadi scan ulang scan ulang. Tolong ditingkatkan lagi. Kerja yg seharus cepat jadi terhambat. Membuat kesal saja.	1	negatif
Salam sukses buat pertamina semoga semakin jaya	5	positif
Sama aja buat daftar BBM subsidi tetap sulit	2	negatif
Sampai kapan batas waktu verifikasi, saya sudah 14 hari belum terverifikasi Terima kasih	2	negatif
Sangan bagus,	4	positif
Sangat amat mempersulit	5	positif
Sangat bagus	4	positif
Sangat bagus	4	positif
Sangat Bagus	4	positif
Sangat bagus	4	positif
Sangat bagus mantap.	5	positif
Sangat bagus sekali ðŸ‘ðŸ‘	5	positif
Sangat baik	4	positif
Sangat baik Dan bermanfaat	5	positif
Sangat bermanfaat	4	positif
Sangat bermanfaat	4	positif
Sangat bermanfaat	5	positif
Sangat bermanfa'at	5	positif
Sangat bermanfaat bagi rakyat besar	5	positif
Sangat bermanfaat banget bagi masyarakat	5	positif
sangat bermanfaat sekali	5	positif
Sangat gambang dlm nengisi bbm	5	positif
Sangat jelek, setelah ganti email, malahan kode Verifikasi tidak bisa masuk masuk ke email baru saya, dan sangat mngecewakan, sangat menyusahkan, dan app nya juga susah untuk loging, sangat tidak memuaskan	1	negatif
Sangat mbamtu	4	positif
Sangat membanrtu	5	positif
Sangat membantu	4	positif
Sangat membantu	4	positif
sangat membantu	4	positif
Sangat membantu	5	positif
Sangat membantu	5	positif
sangat membantu dan memudahkan dalam bertransaksi	4	positif
sangat membantu kami	5	positif
Sangat membantu masyarakat...	5	positif
Sangat membantu sekali	5	positif
Sangat membantu sekali	5	positif
Sangat membantu sekali.	5	positif
Sangat membantu sekali...	5	positif
sangat membantu uk pembelian bbm ..	4	positif
Sangat membantu untuk keperluan pembelian bensin. Sistem kecepatan proses pembayarannya sudah ada peningkatan dari men-scan QR hingga keluarnya struk. Program event & promonya ok. Saran, mohon untuk alat pembayaran bisa ditambahkan jenis e-wallet lainnya agar lebih fkexible & ditingkatkan kecepatan untuk aplikasinya. Thanks.	5	positif
Sangat membantu, aplikasinya mudah dan tidak ribet untuk dijalankan, terlebih pembayarannya yang cashless. Saya tidak keberatan dengan regulasi pemerintah ini, tapi tolong regulasi ini diperuntukkan untuk roda4 yang non-lcgc saja, karena saya masih sering melihat supir truk, konsumen rental dan pengendara motor yang tidak/belum memiliki smartphone di beberapa daerah bahkan di kota besar. Semoga beban APBN untuk pengeluaran subsidi ini dapat berkurang	5	positif
Sangat membantu, tapi belum bisa dipakai untuk pertalite	4	positif
sangat membantu, terima kasih	5	positif
Sangat membantu.terimakasih	5	positif
Sangat membantuu!	5	positif
sangat membatu	4	positif
Sangat membutuhkan	5	positif
Sangat memuaskan	5	positif
Sangat memuaskan...	5	positif
Sangat Memvbantu Kami.Semua	5	positif
Sangat mendukung good luck	4	positif
Sangat mengecewakan untuk masuk sangat lama loading nya dan untuk memperbarui data hampir tidak mungkin, perlu banyak perbaikan dalam membuat applikasi yg benar, karena sangat di butuhkan oleh masyarakat	1	negatif
Sangat mereportkan	1	negatif
sangat merepot kan	2	negatif
Sangat merugikan masyarakat	1	negatif
Sangat pokoknya ok	5	positif
Sangat puas dengan aplikasi My Pertamina,karena udah ada peningkatan kecepatan pembayaran dari scan qr sampe struk keluar tanpa loading lama seperti pengguna kemarin.Mungkin masalah jaringan internet.	5	positif
Sangat rbet	2	negatif
"Sangat ribet, sangat tidak membantu, kode otp aja ngga masuk"" udah ganti nomor 3x ttep gak ada kode otp yang masuk, apk gak jelas tidak membantu malah menyusahkan, lebih baik dihapuskan aja apk nya, NGGA GUNA SAMA SEKALI!!!!"	1	negatif
SANGAT SULIT DIPAKAI+PENDAFTARAN SANGAT SUSAH, MOHON DIPERMUDAH	1	negatif
Sangat susah login nya	2	negatif
Saran : tambahin lagi metode pembayaran lewat gopay, shopee pay dll min. Biar lebih mudah top up nya. Soalnya ga tau cara top up lewat link aja	4	positif
Saran saja ni pak/bu .. kenapa gk logo icon apk nya di samain sma lambang pertamina ? Supaya familiar sja di liat oleh user ..	2	negatif
saran saya sih cetak kode qr di plat, nanti pihak pertamina tinggal scan, kalo kaya gini kasian orang yang gapunya hp / gapunya kuota	2	negatif
Say a Mau konfirmasi sampai saat ini belum dapat barkodeny,apa bisa di hapus datanya biar saya bisa mendaftar baru kembali	2	negatif
Saya baru coba	4	positif
Saya bingung apakah dilayani sbb Maen hp di spbu bukankah tidak baik /ada larangan ataw sengaja dilangar biar kebakaran dan meledakkan rm pengusaha pertaminaðŸ˜­	2	negatif
Saya coba	4	positif
Saya coba bayar pakai my Pertamina kok pegawe SPBU katanya ngak bisa Trus guna nya apa apk ini di buat Koin2 pihak Pertamina yg dapet	2	negatif
Saya coba daftar tidak bisa eror lag terus, tolong diperbaiki kualitasnya. Tambahan nggak semua orang punya android atau telfon pintar jadi aplikasinya kurang efektif untuk dipakai. Terimakasi	1	negatif
Saya cuma Ikut ikutan aja	1	negatif
Saya download ini terpaksa. Karena kebijakan pemerintah yang tidak jelas. Sama halnya dengan minyak goreng, harus pake pedulilindungi.. kalau mau turun, ya turunin aja ga usah pake aplikasiÂ² segala.. terimakasih..	2	negatif
Saya Dukung Aja Program Pemerintah, Semoga Kebijakan Terbaik untuk WNI. Aamiin	5	positif
Saya ga punya hape	1	negatif
Saya kasih bintang 5 , soal nya yg lain kasih bintang 1 semua ðŸ˜­ðŸ˜	5	positif
Saya kasih bintang 5 ,karna lagi baik	5	positif
Saya kecewa semua di mainkan	2	negatif
saya lagi cobo oke	4	positif
Saya masih dalam belajar	4	positif
"Saya mau Daftar saja tidak bisa, saat minta kode OTP, jaringan terputus. Saya buka aplikasi yang lain baik"" saja.. Server nggak siap gini mau dijadikan acuan untuk pembelian BBM, siapkan dulu server dan segala perangkatnya, baru tetapkan kebijakannya."	1	negatif
Saya mau daftar subsidi tepat, coba berkali kali upload foto datadiri gagal terus. Malah selalu back ke homepage. Ambil gambar di galeri gak bisa, mau ambil foto langsung juga ga bisa. Gimana sih ini... Mobil saya Kijang Super 1993, otomatis butuh Pertalite, tidak bisa Pertamax	1	negatif
Saya pengguna apk ini semenjak awal rilis. Saya merasa terbantu ketika ga bawa uang cash. Dapet diskon gede ngisi. Kalian yang belum pernah pake aja malah bintang 1. Di website juga ada tutorial juga. Masalah boomers gaptek? Ya tugas kalian yang membimbing mereka lah. Lagian gampang banget kok.	5	positif
Saya salah memasukan email sampai sekarang blum menerima kode verifikasi	2	negatif
Saya sangat kecewa aplikasi sangat banyak menguras data, membuat hape saya panas, dan juga lelet. Bug didalam nya terlihat seperti kumis yang sewot mulu. Jadinya saya terpaksa memberi rating bintang 1, karena aplikasi nya eror mulu. Terus gak bisa ngeluarin bensin pas lagi butuh, kembalikan ke versi sebelum nya.	1	negatif
Saya sangat mendukung aplikasi mypertamina	5	positif
Saya sangat trrbantu dengan fasilitas aplikasi My pertamina	5	positif
Saya sebagai warga negara indonesia yg berpegang teguh pada butir2 pancasila, UUD 45, GBHN dan pedoman penghayatan dan pengamalan pancasila, hanya ingin bertanya sama pertamina,,fungsi larangan penggunaan handphone d area SPBU saat ini apa maaih berlaku...???	2	negatif
"Saya sudah dapat email dan sudah tertulis sebagai penerima subsidi setelah saya coba di spbu terdekat dan mencoba barcode QR yang sudah saya dapatkan, malah tertulis "" BUKAN PENERIMA SUBSIDI "" saya coba rubah barcode QR sampai 5x tetap dengan hasil yang sama... aplikasi buruk, membuat bingung para pengguna, hanya ingin mengisi bbm saja terlalu ribet ini itu"	1	negatif
"Saya sudah memakai my pertamina stabil dan lancar. Karna tergantung dengan provider kartu perdana masing"" dan hpnya support atau tidak dalam pembacaan kode qr. Setiap wilayah SPBU pasti akan ada jaringan internet stabil atau tidak seperti Telkomsel, XL, Indosat, 3 ataupun Smartfreen"	5	positif
Saya sudah mendaftar dan sudah berhasil registrasi. Setelah itu saya mau masuk aplikasi udah ngisi nomer dan pin yg terdaftar tidak bisa masuk. Berkali kali bahkan berjam jam tetap tidak bisa masuk. Udah sampai ganti hp dan cari sinyal terbaik. Tetep gagal terus. Harusnya kalo emang krusial,udah siap dong sistemnya. Jangan ada alasa ngedown atau apa, soalnya kita udah direpotkan dgn hal ini masak sistem masih kacau	1	negatif
Saya sudah si setujui mw cetak barcode saat klaim paaword claim salah melulu langsung dari website langsung bisa. Gmna sih aplikasinya apa g satu server?	2	negatif
Saya supir tapi tak punya kendaraan pribadi, karena saya supir freelance kalau saya bawa mobil pasti mobil rental, sedang apk ini meminta pendaftaran dengan menggunakan stnk dan poto kendaraan untuk bisa mengaktifkan apk ini...!!! Kalau sy tak punya kendaraan bgmna sy harus daftar di apk ini...!! Mohon penjelasan nya...!!!	1	negatif
Saya tiap hari ngisi bbm ko poin nya gak nambah	2	negatif
Saya tidak bisa melakukan pembayaran dengan ovo	2	negatif
Saya tidak bisa mendaftar di apk ini untuk bbm subsidi, selalu kembali ke menu awal dan data harus di kirim satu/satu kembali (tidak kesave). Benar2 tidak membantu. Daftar buat mobil tua saja sangat sulit.	1	negatif
Saya tidak masuk akal.	1	negatif
Saya udah daftar nmer hp benar pin yang di buat benar, kok gak bisa masuk knp min, mohon bantuannya	2	negatif
Sdh bagus cm msh suka lemot	4	positif
Sdh lebih mudah utk pembukaan aplikasi	4	positif
sebagai anak bangsa saya akan ikutin aturan pemerintah.	5	positif
Sebelum di publikasi secara global, sebaiknya di test dulu. Aplikasi masih banyak cacatnya kok langsung diterapkan dengan skala penggunaan yang besar. Mikir dong! Bukannya mempermudah malah memperibet warganya. Aplikasi sampah tidak berguna masih bnyak bugs. Mending adaptasi yang guna tidak usah implementasi secara real tidak semua orang yang ke pertamina itu bawa hpe atau anak muda.	1	negatif
sedang belajar mengikuti perkembangan jaman	4	positif
Seharusnya ini opsi bukan kewajiban. Pertamina membuat peraturan untuk tidak/melarang menggunakan Handphone/Celular ketika di Pom Bensin, ini malah membuat peraturan yang melanggar peraturan.	2	negatif
Seharusnya kalo mau di buat itu uji coba dulu sama pihak nya ini lama banget bnyak bug juga, untuk kirim otp via sms lama sekali minculnya sekalianya muncul malah diem si situ aja muter gajelas, kurang worth it sih bagi yg tidak mempunyai hp trus yg ga ngerti pembayran via aplikasi lagi.	1	negatif
Seharusnya tidak usah pake aplikasi kek gini cuman bikin ribet doang,kasian yg ga punya hp android atau yg ga ngerti cara penggunaan nya	2	negatif
Sejak ada my pertamina kami tidak bisa ngisi solar .. Nomor kami terdaftar otomatis terdaftar pertalite ..	2	negatif
Sejauh ini ga ada kendala sih untuk penggunaanya dan bagusnya pembayaran bisa digital jadi ga perlu bingung kalau tiba-tiba bensin kendaraan habis dan tidak ada uang cash.	5	positif
Sejauh ini masih amam aman aja ðŸ˜ŠðŸ˜ŠðŸ˜Š	5	positif
Sejauh ini proses pendaftaran dan melengkapi identitas diri dan kendaraan lancar, masukan saya untuk top up usahakan ada opsi Alfamart atau Indomart untuk mempermudah	4	positif
Selalu gagal daftar pdhl persyaratan semua sdh klop	2	negatif
Selama memakai aplikasi lancar2 saja. Cuma sedikit saran untuk scan diusahakan ada tempatnya sendiri karena pernah waktu mau scan tidak bisa2 karena cahaya matarahi yang silau. Jadi harus diruangan tertutup. Untuk keseluruhan bagus. Terus tingkatkan pelayanan dalam pengisian	5	positif
Selamat dan sukses selalu	5	positif
Selebihnya saya serahkan kepada tuhan YME	1	negatif
Selesai ngisi data diri kok ngak mau lanjut ya?	2	negatif
semaken maju indonesia	5	positif
Semakin cangih mantab ðŸ‘	5	positif
Semakin maju Indonesiaku	5	positif
Semakin mudah selama bahan bakar tersedia	4	positif
Semakin praktis pake mypertamina	5	positif
Semakin ribet	1	negatif
Semakin ribet	1	negatif
Semangat membangun negeri	5	positif
Semangat terbarukan	5	positif
Semenjak pake MyPertamina banyak promonya	4	positif
Sementara 2 bintang aja dulu min ribet	2	negatif
Sementara dicoba duluðŸ™	5	positif
Sementara ok saja	5	positif
Semga bermanfaat. Maju terus Pertamina Indonesia	4	positif
Semoga ada tambahan manfaat	4	positif
Semoga adil dan bermaat	5	positif
Semoga amanah	4	positif
Semoga aplikasi ini berjalan lancar untuk selanjutnya.	4	positif
Semoga aplikasi ini bermanfaat	5	positif
Semoga aplikasi ini jadi lebih bermanfaat dan layanan lebih baik.	4	positif
Semoga aplikasi ini menjadikan subsidi tepat sasaran	5	positif
Semoga app ini awal keindahan yg di harapkan tidak boros tapi untung berkali2..okðŸ‘‹ðŸ‘‹	4	positif
Semoga banyak membantu	4	positif
Semoga BBM jadi murah dan mudah	5	positif
Semoga bbm subsidi dapat terpantau dan tepat sasaran dengan aplikasi ini	4	positif
Semoga BBM Subsidi tepat sasaran untuk wong cilik	5	positif
Semoga ber manfaat	4	positif
Semoga Berguna	4	positif
Semoga bermanfaaf tepat sasaran ,dan memudahkan pemebelian BBM	4	positif
Semoga bermanfaat	4	positif
Semoga bermanfaat app ini	4	positif
Semoga bermanfaat buat kita semua	5	positif
Semoga bermanfaat utk seluruh masyarakat Indonesia	5	positif
Semoga bermangfaat bagi masyarakat kecil	5	positif
Semoga bisa membantu Dan tidak ribet	4	positif
Semoga bisa memberikan keadilan dalam masyarakat	5	positif
Semoga bisa tepat sasaran	5	positif
Semoga cepat pupus	1	negatif
Semoga dapat subsidi BBM	5	positif
Semoga dengan adanya aplikasi ini, konsumen tidak harus antri panjang ataupu kehabisan bensin distasiun pengisian bahan bakar	4	positif
Semoga dgn pelayanan apk pertamina semakin diindahkan dan dimudahkan dalam transaksi pengisian BBM...sukses pertamina	5	positif
Semoga dibarengi dengan pelayanan pihak SPBU dan tolong dipantau merata bagi SPBU yg mengisi BBM ke jergen	5	positif
Semoga ditambah pembayaran dengan gopay. Jadi memudahkan gojek driver isi bensin	4	positif
Semoga Indonesia sejahtera Menjadi mercusuar dunia Menjadi pamomong alam raya	5	positif
Semoga kebijakan tidak berubah ubah lagi.	5	positif
Semoga kedepan lebih bagus	5	positif
Semoga kedepan nya di perbaiki lagi ya dan lanjutkan terus inovasi selanjutnya .	4	positif
Semoga kedepan semakin disempurnakan.	5	positif
Semoga kedepannya lebih memuaskan lagi	4	positif
Semoga lekas di bubarkan aplikasi zolimi rakyat ini terimakasih sudah membuka mata masyarakat	1	negatif
Semoga menjadi aplikasi terbaik	5	positif
Semoga menjadi yg terbaik dalam pelayanan	4	positif
Semoga pertamina semakin baik buat kedepan nya..	5	positif
Semoga Pertamina semakin matang dan makin bagus melayani masyarakat.	5	positif
Semoga Pertamina tetap berpihak pada rakyat	5	positif
Semoga pom bensin meledak semua jika pakai hp	1	negatif
Semoga proses permintaan barcode solarnya dipermudah ya, terimakasih sebelumnya.	4	positif
Semoga selanjutnya lancar	5	positif
Semoga semakin baik	4	positif
Semoga semakin memudahkan dalam pengisian BBM,dan menghidari bolak balik isi BBM ,dan supaya subsidinya tepat	4	positif
semoga sesuai dengan tujuan bagi yang berhak mendapat subsidi bbm	5	positif
Semoga sll bisa bermanfaat..	5	positif
Semoga subsidi BBM tepat sasaran	5	positif
Semoga subsidi lancar	5	positif
Semoga subsidi tepat sasaran	5	positif
Semoga subsidi tepat sasaran	5	positif
Semoga terus membaik	5	positif
Semoga tidak ada lgi pembelian BBM ilegal	4	positif
semua berawal dari kardus digembok	1	negatif
Semua data yg diupload baik data diri ataupun data kendaraan apakah terjamin kerahasiaanya? Tidak ada pencurian data?	2	negatif
Semuanya bagus	5	positif
semuanya fine' aja tapi tolong dong tambah metode pembayarannya pake dana/ovo krn males bgt harus gonta ganti dana ke link aja	4	positif
Seneng banget aplikasinya keren fitur lengkap dilengkapi berbagai macam pilihan dan ga ada iklan sama sekali juga ada banyak fitur undian ,voucher selain itu gampang cara menggunakan nya ,secara aplikasi mudah dibawa kemana aja top up kapan aja sesuka hati ditambah ada point' untuk bisa ditukarkan dengan voucer atau promo nah yang belum download yuk buruan download gabakal nyesel deh praktis kemana aja pake MyPertamina suka banget makasi developer MyPertamina semoga sukses selalu	5	positif
Senoga bermanfaat	4	positif
Sepertinya emang ga niat kasih kemudahan dalam mendapatkan subsidi..	2	negatif
Sepertinya sih sudah ada perbaikan aplikasi, pas daftar sudah tidak ada kendala sudah dapat barcode juga setelah 4 hari mendaftar	4	positif
Sepertinya udah gaperlu daftar subsidi tepat my pertamina ya? Soalnya untuk input data aja gabisa di next atau simpan. Kemudian bikin password ribet banget minimal 10 karakter harus ada angka, huruf besar, bahkan karakter khusus yg kalau salah satunya gak kita pakai maka password ditolak. Jadi sepertinya memang sudah ditutup ya akses untuk daftarnya. Baiklah kalau begitu.	1	negatif
Sepi promo	2	negatif
Sering berkembangnya teknologi zaman informasi, aplikasi semakin maju juga hehe, lebih praktis mempermudah transaksi sih nih aplikasi the best dah pokoknya. Bisa bayar pake link aja juga tinggal scan barcode via aplikasi My Pertamina.	5	positif
sering error, kadang informasi yang di berikan telat.	2	negatif
sering gangguan	2	negatif
Sering gangguan Buat malu aja	2	negatif
Sering leg	2	negatif
Sering nge bug. tiba2 lag, karakter gak bisa di gerakan, layar gak bisa dipencet, kadang gambarnya gak gerak. Saran saya si tu benari dulu la bug bug yg merugikan gitu.	1	negatif
Server nya gak kuat pak boz, di pake seluruh masyarakat se Indonesia jadi down...di tunggu perbaikannya pak boz	2	negatif
Sesuai pengalaman utk kami pertamina perlu ada inovasi supaya pembelian BBM Terarah.	5	positif
